airline_name,date,route ,origin,origin code,destination code,destination,layover 1,layover 2,overall_rating,seat_comfort_rating,cabin_staff_rating,inflight_entertainment_rating,value_money_rating
onur-air,2015-07-29,istanbul|berlin,istanbul,IST,BER,berlin,,,4,4,3,4,5
pia-pakistan-international-airlines,2015-07-28,paris|islamabad,paris,CDG,ISB,islamabad,,,4,4,3,4,5
pia-pakistan-international-airlines,2015-07-28,islamabad|milan,islamabad,ISB,MXP,milan,,,1,1,2,1,2
pia-pakistan-international-airlines,2015-07-15,islamabad|ron,islamabad,ISB,YYZ,ron,,,4.5,4,5,3,5
pia-pakistan-international-airlines,2015-07-15,ron|lahor,ron,YYZ,LHE,lahor,,,4.5,4,5,3,5
pia-pakistan-international-airlines,2015-07-06,islamabad|london,islamabad,ISB,LHR,london,,,2.5,3,2,1,4
peach-aviation,2015-07-11,okinawa|hkg,okinawa,OKA,HKG,hkg,,,2.5,3,2,1,4
pegasus-airlines,2015-07-28,london stansted|dubai,london stansted,LHR,DXB,dubai,,,4,4,3,,4
pegasus-airlines,2015-07-28,dubai|istanbul,dubai,DXB,IST,istanbul,,,0.5,1,3,,2
pegasus-airlines,2015-07-24,İstanbul|adana,İstanbul,IST,ADA,adana,,,0.5,2,1,,1
pegasus-airlines,2015-07-24,dalaman|amsterdam,dalaman,DLM,AMS,amsterdam,,,0.5,2,1,,1
pegasus-airlines,2015-07-24,amsterdam|istanbul sabiha,amsterdam,AMS,IST,istanbul sabiha,,,0.5,1,1,1,1
pegasus-airlines,2015-07-12,sharm el sheikh|london,sharm el sheikh,SSH,LHR,london,,,1.5,2,2,1,2
pegasus-airlines,2015-07-12,london|ist,london,LHR,IST,ist,,,1.5,2,2,1,2
pegasus-airlines,2015-07-11,manchester|dalaman,manchester,MAN,DLM,dalaman,,,4.5,5,2,,5
pegasus-airlines,2015-06-18,london|istanbul,london,LHR,IST,istanbul,,,4.5,5,2,,5
pegasus-airlines,2015-06-12,istanbul (sobeha gokcen)|dalaman,istanbul (sobeha gokcen),IST,DLM,dalaman,,,0.5,2,1,,1
philippine-airlines,2015-07-29,manila|jakarta,manila,MNL,CGK,jakarta,,,1,1,1,1,2
philippine-airlines,2015-07-28,manila|bangkok,manila,MNL,BKK,bangkok,,,3.5,1,5,,4
philippine-airlines,2015-06-17,manila|bangkok,manila,MNL,BKK,bangkok,,,3,4,3,1,4
philippine-airlines,2015-06-11,vancouver|manila,vancouver,YVR,MNL,manila,,,3.5,3,3,3,4
porter-airlines,2015-07-02,boston|toronto,boston,BOS,YYZ,toronto,,,1.5,2,4,1,2
porter-airlines,2015-06-15,ron|quebec,ron,YYZ,YQB,quebec,,,1.5,4,3,,3
precision,2015-07-17,dar es salam|arusha,dar es salam,DAR,ARK,arusha,,,0.5,1,1,,1
precision,2015-06-14,kilimanjaro|zanzibar,kilimanjaro,LIM,ZNZ,zanzibar,,,1,4,3,,1
precision,2015-06-14,zanzibar|dar es salaam,zanzibar,ZNZ,DAR,dar es salaam,,,0.5,3,1,1,1
qantas-airways,2015-08-02,brisbane|auckland,brisbane,BNE,AKL,auckland,,,0.5,1,1,1,1
qantas-airways,2015-07-29,sydney|bangkok,sydney,SYD,BKK,bangkok,,,0.5,1,1,1,1
qantas-airways,2015-07-27,london|melbourne,london,LHR,MEL,melbourne,,,5,5,5,5,5
qantas-airways,2015-07-26,sin|christchurch,sin,SIN,CHC,christchurch,,,1,1,4,2,2
qantas-airways,2015-07-26,christchurch|sydney,christchurch,CHC,SYD,sydney,,,4.5,5,5,5,5
qantas-airways,2015-07-23,alice springs|brisbane,alice springs,ASP,BNE,brisbane,,,2,3,1,1,3
qantas-airways,2015-07-23,brisbane|sydney,brisbane,BNE,SYD,sydney,,,2,3,1,1,3
qantas-airways,2015-07-22,syd|dxb,syd,SYD,DXB,dxb,,,4,4,3,4,4
qantas-airways,2015-07-16,bangkok|auckland,bangkok,BKK,AKL,auckland,,,4,4,3,4,4
qantas-airways,2015-07-16,auckland|sydney,auckland,AKL,SYD,sydney,,,3.5,4,5,5,2
qantas-airways,2015-07-16,auckland|melbourne,auckland,AKL,MEL,melbourne,,,3.5,3,4,3,4
qantas-airways,2015-07-13,dubai|melbourne,dubai,DXB,MEL,melbourne,,,3.5,3,4,3,4
qantas-airways,2015-07-13,perth|melbourne,perth,PER,MEL,melbourne,,,2.5,1,3,4,4
qantas-airways,2015-07-11,lax|sydney,lax,LAX,SYD,sydney,,,0.5,2,1,3,1
qantas-airways,2015-07-10,frankfurt|sydney,frankfurt,FRA,SYD,sydney,,,5,4,5,4,4
qantas-airways,2015-07-10,sydney|dubai,sydney,SYD,DXB,dubai,,,1.5,5,1,4,1
qantas-airways,2015-07-10,dubai|sydney,dubai,DXB,SYD,sydney,,,1.5,3,4,3,2
qantas-airways,2015-07-10,sydney|narita,sydney,SYD,NRT,narita,,,1.5,3,4,3,2
qantas-airways,2015-07-10,sydney|vancouver,sydney,SYD,YVR,vancouver,,,5,5,5,4,5
qantas-airways,2015-07-09,new york|brisbane,new york,JFK,BNE,brisbane,,,5,5,5,4,5
qantas-airways,2015-07-09,brisbane|lax,brisbane,BNE,LAX,lax,,,4,4,4,3,3
qantas-airways,2015-07-09,syd|bkk,syd,SYD,BKK,bkk,,,3.5,4,4,4,4
qantas-airways,2015-07-06,jakarta|christchurch,jakarta,CGK,CHC,christchurch,,,3.5,4,4,4,4
qantas-airways,2015-07-06,christchurch|sydney,christchurch,CHC,SYD,sydney,,,4.5,4,5,2,4
qantas-airways,2015-07-06,melbourne|adelaide,melbourne,MEL,ADL,adelaide,,,3.5,3,4,3,3
qantas-airways,2015-07-04,dubai|melbourne,dubai,DXB,MEL,melbourne,,,3.5,3,4,3,3
qantas-airways,2015-07-04,melbourne|cairns,melbourne,MEL,CNS,cairns,,,4.5,5,5,5,4
qantas-airways,2015-07-03,mel|syd,mel,MEL,SYD,syd,,,3,3,4,5,4
qantas-airways,2015-07-01,perth|sydney,perth,PER,SYD,sydney,,,5,4,5,5,5
qantas-airways,2015-07-01,melbourne|brisbane,melbourne,MEL,BNE,brisbane,,,4.5,3,5,5,4
qantas-airways,2015-07-01,brisbane|sydney,brisbane,BNE,SYD,sydney,,,4.5,5,5,5,5
qantas-airways,2015-06-30,cairns|melbourne,cairns,CNS,MEL,melbourne,,,0.5,1,1,2,1
qantas-airways,2015-06-30,melbourne|cairns,melbourne,MEL,CNS,cairns,,,4,2,3,2,4
qantas-airways,2015-06-29,brisbane|philidelphia,brisbane,BNE,PHL,philidelphia,,,5,5,5,5,4
qantas-airways,2015-06-29,philidelphia|dfw,philidelphia,PHL,DFW,dfw,,,4,5,5,3,4
qantas-airways,2015-06-28,welling|syd,welling,WLG,SYD,syd,,,4,4,5,4,4
qantas-airways,2015-06-28,syd|syd,syd,SYD,SYD,syd,,,4,4,5,4,4
qantas-airways,2015-06-28,kyo|syd,kyo,KYO,SYD,syd,,,3.5,4,3,,5
qantas-airways,2015-06-28,syd|syd,syd,SYD,SYD,syd,,,3.5,4,3,,5
qantas-airways,2015-06-25,scl|melbourne,scl,SCL,MEL,melbourne,,,3.5,3,4,,5
qantas-airways,2015-06-25,melbourne|syd,melbourne,MEL,SYD,syd,,,3.5,3,4,,5
qantas-airways,2015-06-25,los angeles|brisbane,los angeles,LAX,BNE,brisbane,,,1.5,3,2,2,3
qantas-airways,2015-06-20,sydney|bangkok,sydney,SYD,BKK,bangkok,,,1.5,3,2,2,3
qantas-airways,2015-06-17,brisbane|bangkok,brisbane,BNE,BKK,bangkok,,,5,4,5,5,4
qantas-airways,2015-06-17,bangkok|sydney,bangkok,BKK,SYD,sydney,,,4.5,4,2,4,4
qantas-airways,2015-06-17,brisbane|melbourne,brisbane,BNE,MEL,melbourne,,,3,3,3,4,3
qantas-airways,2015-06-17,sydney|sin,sydney,SYD,SIN,sin,,,3,3,3,4,3
qantas-airways,2015-06-17,syd|lhr,syd,SYD,LHR,lhr,,,4,3,5,3,3
qantas-airways,2015-06-17,lhr|dubai,lhr,LHR,DXB,dubai,,,2.5,4,1,3,4
qantas-airways,2015-06-17,melbourne|brisbane,melbourne,MEL,BNE,brisbane,,,4.5,4,4,5,5
qantas-airways,2015-06-14,london|sydney,london,LHR,SYD,sydney,,,4.5,4,4,5,5
qantas-airways,2015-06-14,sydney|dubai,sydney,SYD,DXB,dubai,,,4,3,5,4,3
qantas-airways,2015-06-14,adelaide|new york,adelaide,ADL,JFK,new york,,,5,5,5,5,5
qantas-airways,2015-06-14,new york|melbourne and los angeles,new york,JFK,MEL,melbourne and los angeles,,,5,5,5,5,5
qantas-airways,2015-06-14,new york|melbourne and los angeles,new york,MEL,LAX,,,,5,5,5,5,5
qantas-airways,2015-06-13,brisbane|alice springs,brisbane,BNE,ASP,alice springs,,,5,5,5,5,5
qantas-airways,2015-06-13,melbourne|dubai|london,melbourne,MEL,DXB,dubai,,,5,5,5,5,5
qantas-airways,2015-06-13,melbourne|dubai|london,melbourne,DXB,LHR,,,,5,5,5,5,5
qantas-airways,2015-06-13,london heathrow|dubai,london heathrow,LHR,DXB,dubai,,,2.5,3,4,2,2
qantas-airways,2015-06-12,new york|brisban,new york,JFK,BNE,brisban,london,,4.5,4,5,4,5
qantaslink,2015-07-15,brisbane|alice springs,brisbane,BNE,ASP,alice springs,,,3,3,4,3,4
qatar-airways,2015-08-01,sin|kigali,sin,SIN,KGL,kigali,,,1.5,4,4,,3
qatar-airways,2015-08-01,kigali|doha,kigali,KGL,DOH,doha,,,3,1,4,1,1
qatar-airways,2015-08-01,bangkok|amsterdam,bangkok,BKK,AMS,amsterdam,,,4,5,4,5,4
qatar-airways,2015-08-01,amsterdam|doha,amsterdam,AMS,DOH,doha,,,4,5,4,5,4
qatar-airways,2015-07-28,doha|bangkok,doha,DOH,BKK,bangkok,,,5,5,5,5,5
qatar-airways,2015-07-19,jfk|doha,new york,JFK,DOH,doha,,,5,4,4,5,4
qatar-airways,2015-07-19,doha|bangkok,doha,DOH,BKK,bangkok,,,5,4,4,5,4
qatar-airways,2015-07-28,madrid|denpasar,madrid,MAD,DPS,denpasar,,,5,5,5,5,5
qatar-airways,2015-07-28,denpasar|doha,denpasar,DPS,DOH,doha,,,1.5,4,1,3,3
qatar-airways,2015-07-23,kochi|kwi,kochi,COK,KWI,kwi,,,5,4,5,4,4
qatar-airways,2015-07-23,kwi|doha,kwi,KWI,DOH,doha,,,5,4,5,4,4
qatar-airways,2015-07-22,copenhagen|phuket,copenhagen,CPH,HKT,phuket,,,3.5,3,3,4,4
qatar-airways,2015-07-22,phuket|doha,phuket,HKT,DOH,doha,,,3.5,3,3,4,4
qatar-airways,2015-07-22,jinnah int|doha airport,jinnah int,JHI,DOH,doha airport,,,5,5,5,5,5
qatar-airways,2015-07-20,london|clark,london,LHR,CRK,clark,,,5,5,5,5,5
qatar-airways,2015-07-20,clark|doha,clark,CRK,DOH,doha,,,4.5,5,4,4,4
qatar-airways,2015-07-19,doha|vienna,doha,DOH,VIE,vienna,,,4.5,4,5,4,5
qatar-airways,2015-07-17,bud|bkk,bud,BUD,BKK,bkk,,,4.5,4,5,4,5
qatar-airways,2015-07-17,bkk|doh,bkk,BKK,DOH,doh,,,2.5,2,4,1,3
qatar-airways,2015-07-15,hkg|london,hkg,HKG,LHR,london,,,5,4,5,5,5
qatar-airways,2015-07-14,jnb|doh,jnb,JNB,DOH,doh,,,5,4,5,5,5
qatar-airways,2015-07-13,edinburgh|hkg,edinburgh,EDI,HKG,hkg,,,5,5,5,4,4
qatar-airways,2015-07-13,hkg|doha,hkg,HKG,DOH,doha,,,5,5,5,,4
qatar-airways,2015-07-13,phl|kul,phl,PHL,KUL,kul,,,5,5,5,4,5
qatar-airways,2015-07-13,kul|doh,kul,KUL,DOH,doh,,,5,5,5,4,5
qatar-airways,2015-07-12,philadelphia|phuket,philadelphia,PHL,HKT,phuket,,,4,4,5,3,4
qatar-airways,2015-07-12,phuket|doha,phuket,HKT,DOH,doha,,,4,4,5,3,4
qatar-airways,2015-07-09,crk|lhr,crk,CRK,LHR,lhr,,,4.5,5,4,5,5
qatar-airways,2015-07-09,lhr|doh,lhr,LHR,DOH,doh,,,4.5,5,4,5,5
qatar-airways,2015-07-09,edi|bkk,edi,EDI,BKK,bkk,,,4,2,3,3,5
qatar-airways,2015-07-09,bkk|doha,bkk,BKK,DOH,doha,,,4,2,3,3,5
qatar-airways,2015-07-09,abu dhabi|frankfurt,abu dhabi,AUH,FRA,frankfurt,,,2.5,4,2,3,4
qatar-airways,2015-07-09,frankfurt|doha,frankfurt,FRA,DOH,doha,,,2.5,4,2,3,4
qatar-airways,2015-07-08,mumbai|new york,mumbai,BOM,JFK,new york,,,4.5,4,4,5,5
qatar-airways,2015-07-08,new york|doh,new york,JFK,DOH,doh,,,4.5,4,4,5,5
qatar-airways,2015-07-07,cape town|doha,cape town,CPT,DOH,doha,,,4.5,5,5,4,5
qatar-airways,2015-07-06,bangkok|brussels,bangkok,BKK,BRU,brussels,,,4.5,5,5,4,5
qatar-airways,2015-07-06,brussels|doha,brussels,BRU,DOH,doha,,,5,4,5,4,5
qatar-airways,2015-07-06,bangkok|edinburgh,bangkok,BKK,EDI,edinburgh,,,5,5,5,3,5
qatar-airways,2015-07-06,edinburgh|doh,edinburgh,EDI,DOH,doh,,,5,5,5,3,5
qatar-airways,2015-07-06,brussels|bangkok,brussels,BRU,BKK,bangkok,,,5,5,5,4,5
qatar-airways,2015-07-06,bangkok|doha,bangkok,BKK,DOH,doha,,,5,5,5,4,5
qatar-airways,2015-07-05,jnb|bcn,jnb,JNB,BCN,bcn,,,4,4,4,3,5
qatar-airways,2015-07-05,bcn|doh,bcn,BCN,DOH,doh,,,4,4,4,3,5
qatar-airways,2015-07-01,doha|london,doha,DOH,LHR,london,,,3.5,2,5,3,5
qatar-airways,2015-07-01,lhr|manila,lhr,LHR,MNL,manila,,,3.5,2,5,3,5
qatar-airways,2015-07-01,manila|doha,manila,MNL,DOH,doha,,,4,3,5,3,3
qatar-airways,2015-07-01,johannesburg|istanbul (saw),johannesburg,JNB,SAW,istanbul (saw),,,4,5,5,5,5
qatar-airways,2015-07-01,istanbul (saw)|doha,istanbul (saw),SAW,DOH,doha,,,4,5,5,5,5
qatar-airways,2015-06-29,ams|bkk,ams,AMS,BKK,bkk,,,4,2,3,4,5
qatar-airways,2015-06-29,bkk|doh,bkk,BKK,DOH,doh,,,4,2,3,4,5
qatar-airways,2015-06-29,dubai dwc|johanesburg,dubai dwc,DXB,JNB,johanesburg,,,4,3,4,3,4
qatar-airways,2015-06-29,johanesburg|doha,johanesburg,JNB,DOH,doha,,,4,3,4,3,4
qatar-airways,2015-06-28,london|doha,london,LHR,DOH,doha,,,2.5,5,5,4,3
qatar-airways,2015-06-28,doha|jakarta,doha,DOH,CGK,jakarta,,,2.5,5,5,4,3
qatar-airways,2015-06-27,entebbe|sofia,entebbe,EBB,SOF,sofia,,,4.5,4,4,4,4
qatar-airways,2015-06-27,sofia|doha,sofia,SOF,DOH,doha,,,3.5,2,3,1,4
qatar-airways,2015-06-26,doha|bangkok,doha,DOH,BKK,bangkok,,,5,4,4,4,5
qatar-airways,2015-06-26,dallas|sin,dallas,DFW,SIN,sin,,,5,4,4,4,5
qatar-airways,2015-06-26,sin|doh,sin,SIN,DOH,doh,,,5,5,5,4,5
qatar-airways,2015-06-24,lhr-doh-bkk,lhr-doh-bkk,LHR,DOH,,,,3.5,4,4,5,5
qatar-airways,2015-06-24,lhr-doh-bkk,lhr-doh-bkk,DOH,BKK,,,,3.5,4,4,5,5
qatar-airways,2015-06-24,sin|mia,sin,SIN,MIA,mia,,,3.5,4,4,5,5
qatar-airways,2015-06-24,mia|doh,mia,MIA,DOH,doh,,,5,4,5,5,5
qatar-airways,2015-06-23,sin|lhr,sin,SIN,LHR,lhr,,,1,1,5,5,1
qatar-airways,2015-06-23,lhr|doh,lhr,LHR,DOH,doh,,,1,1,5,5,1
qatar-airways,2015-06-23,lhr|sin,lhr,LHR,SIN,sin,,,4.5,4,5,5,4
qatar-airways,2015-06-23,sin|doh,sin,SIN,DOH,doh,,,4.5,4,5,5,4
qatar-airways,2015-06-22,kuala lumpur|philadelphia,kuala lumpur,KUL,PHL,philadelphia,,,4.5,5,5,5,4
qatar-airways,2015-06-22,philadelphia|doha,philadelphia,PHL,DOH,doha,,,4.5,5,5,5,4
qatar-airways,2015-06-18,berlin|abu dhabi,berlin,BER,AUH,abu dhabi,,,4.5,4,4,3,4
qatar-airways,2015-06-18,abu dhabi|doha,abu dhabi,AUH,DOH,doha,,,4.5,4,4,3,4
qatar-airways,2015-06-18,tif|bkk,tif,TIF,BKK,bkk,,,3.5,3,5,4,3
qatar-airways,2015-06-18,bkk|doh,bkk,BKK,DOH,doh,,,3.5,3,5,4,3
qatar-airways,2015-06-16,london|sin,london,LHR,SIN,sin,,,4,5,2,5,4
qatar-airways,2015-06-16,sin|doha,sin,SIN,DOH,doha,,,4,5,2,5,4
qatar-airways,2015-06-16,athens|doha,athens,ATH,DOH,doha,,,4.5,5,5,4,5
qatar-airways,2015-06-16,doha|doha,doha,DOH,DOH,doha,,,4.5,5,5,4,5
qatar-airways,2015-06-16,han|bkk,han,HAN,BKK,bkk,,,2.5,3,3,1,4
qatar-airways,2015-06-16,bkk|cph//doh,bkk,BKK,CPH,cph//doh,,,2.5,3,3,1,4
qatar-airways,2015-06-16,bkk|cph//doh,bkk,BKK,DOH,,,,2.5,3,3,1,4
qatar-airways,2015-06-16,mel-doh-bah,mel-doh-bah,MEL,DOH,,,,5,4,5,4,5
qatar-airways,2015-06-16,mel-doh-bah,mel-doh-bah,DOH,BAH,,,,5,4,5,4,5
qatar-airways,2015-06-15,zrh|cgk,zrh,ZRH,CGK,cgk,,,5,4,5,4,5
qatar-airways,2015-06-15,cgk|doh,cgk,CGK,DOH,doh,,,0.5,2,2,1,3
qatar-airways,2015-06-15,gru|eze,gru,GRU,EZE,eze,,,4.5,5,5,3,5
qatar-airways,2015-06-14,abu dhabi|istanbul,abu dhabi,AUH,IST,istanbul,,,4.5,5,5,3,5
qatar-airways,2015-06-14,istanbul|doha,istanbul,IST,DOH,doha,,,4,4,4,4,4
qatar-airways,2015-06-14,jnb|doh,jnb,JNB,DOH,doh,,,3.5,3,4,4,4
qatar-airways,2015-06-14,zagreb|dubai,zagreb,ZAG,DXB,dubai,,,3.5,3,4,4,4
qatar-airways,2015-06-14,dubai|doha,dubai,DXB,DOH,doha,,,5,5,5,5,5
qatar-airways,2015-06-13,iad|doh,iad,IAD,DOH,doh,,,4,4,5,5,4
qatar-airways,2015-06-13,iad-doh-cmb-doh-iad,iad-doh-cmb-doh-iad,IAD,DOH,,,,4,4,5,5,4
qatar-airways,2015-06-13,iad-doh-cmb-doh-iad,iad-doh-cmb-doh-iad,DOH,CMB,,,,4,4,5,5,4
qatar-airways,2015-06-13,iad-doh-cmb-doh-iad,iad-doh-cmb-doh-iad,CMB,DOH,,,,4,4,5,5,4
qatar-airways,2015-06-13,iad-doh-cmb-doh-iad,iad-doh-cmb-doh-iad,DOH,IAD,,,,4,4,5,5,4
qatar-airways,2015-06-13,lhr|auh,lhr,LHR,AUH,auh,,,4.5,4,4,4,5
qatar-airways,2015-06-13,auh|doh,auh,AUH,DOH,doh,,,4.5,4,4,3,5
qatar-airways,2015-06-13,milan-doha and doha-guangzhou,milan-doha and doha-guangzhou,MXP,DOH,,,,3,3,4,4,4
qatar-airways,2015-06-13,milan-doha and doha-guangzhou,milan-doha and doha-guangzhou,DOH,DOH,,,,3,3,4,4,4
qatar-airways,2015-06-13,milan-doha and doha-guangzhou,milan-doha and doha-guangzhou,DOH,CAN,,,,3,3,4,4,4
qatar-airways,2015-06-13,singapore-doha-johannesburg,singapore-doha-johannesburg,SIN,DOH,,,,3,3,4,4,4
qatar-airways,2015-06-13,singapore-doha-johannesburg,singapore-doha-johannesburg,DOH,JNB,,,,3,3,4,4,4
qatar-airways,2015-06-13,mel-doh-lhr-doh-mel,mel-doh-lhr-doh-mel,MEL,DOH,,,,5,5,5,4,5
qatar-airways,2015-06-13,mel-doh-lhr-doh-mel,mel-doh-lhr-doh-mel,DOH,LHR,,,,5,5,5,4,5
qatar-airways,2015-06-13,mel-doh-lhr-doh-mel,mel-doh-lhr-doh-mel,LHR,DOH,,,,5,5,5,4,5
qatar-airways,2015-06-13,mel-doh-lhr-doh-mel,mel-doh-lhr-doh-mel,DOH,MEL,,,,5,5,5,4,5
royal-brunei-airlines,2015-07-03,melbourne|london,melbourne,MEL,LHR,london,,,2,1,3,4,4
royal-brunei-airlines,2015-07-03,london|bwn,london,LHR,BWN,bwn,,,3,5,3,1,4
royal-brunei-airlines,2015-07-02,lhr|mel,lhr,LHR,MEL,mel,,,3.5,3,5,2,4
royal-brunei-airlines,2015-07-02,mel|bwn,mel,MEL,BWN,bwn,,,3.5,3,5,2,4
royal-brunei-airlines,2015-07-01,lhr|dxb,lhr,LHR,DXB,dxb,,,4.5,4,5,4,5
royal-brunei-airlines,2015-06-14,melbourne|bangkok,melbourne,MEL,BKK,bangkok,,,4.5,4,5,4,5
royal-brunei-airlines,2015-06-14,bangkok|bwn,bangkok,BKK,BWN,bwn,,,5,5,5,5,5
royal-jordanian-airlines,2015-08-01,london|bangkok,london,LHR,BKK,bangkok,,,4.5,4,5,3,5
royal-jordanian-airlines,2015-08-01,bangkok|amman,bangkok,BKK,AMM,amman,,,4.5,4,5,3,5
royal-jordanian-airlines,2015-07-29,chicago|jeddah,chicago,ORD,JED,jeddah,,,0.5,1,1,3,1
royal-jordanian-airlines,2015-07-29,jeddah|amman,jeddah,JED,AMM,amman,,,0.5,1,1,3,1
royal-jordanian-airlines,2015-07-17,bangkok|london,bangkok,BKK,LHR,london,,,0.5,1,1,,1
royal-jordanian-airlines,2015-07-17,london|amman,london,LHR,AMM,amman,,,0.5,1,1,,1
royal-jordanian-airlines,2015-07-04,hkg|ams,hkg,HKG,AMS,ams,,,0.5,2,1,1,1
royal-jordanian-airlines,2015-07-04,ams|amm,ams,AMS,AMM,amm,,,0.5,2,1,1,1
royal-jordanian-airlines,2015-06-25,amman|aqaba,amman,AMM,AQJ,aqaba,,,1.5,2,1,2,4
royal-jordanian-airlines,2015-06-14,abu dhabi|cairo,abu dhabi,AUH,CAI,cairo,,,1.5,2,1,2,4
royal-jordanian-airlines,2015-06-14,cairo|amman,cairo,CAI,AMM,amman,,,4.5,5,5,,4
ryanair,2015-07-30,stansted|bari,stansted,STN,BRI,bari,,,2.5,3,3,3,3
ryanair,2015-07-30,santander|barcelona,santander,SDR,BCN,barcelona,,,2.5,3,3,3,3
ryanair,2015-07-24,liverpool|malaga,liverpool,LPL,AGP,malaga,,,3.5,3,5,,1
ryanair,2015-07-23,brussels|lisbon,brussels,BRU,LIS,lisbon,,,5,5,5,,5
ryanair,2015-07-23,dublin|marrakech,dublin,DUB,RAK,marrakech,,,3.5,3,3,,5
ryanair,2015-07-23,stansted|poznan,stansted,STN,POZ,poznan,,,0.5,2,3,1,1
ryanair,2015-07-22,fmm|aho,fmm,FMM,AHO,aho,,,4.5,4,5,,5
ryanair,2015-07-22,lhr|dub,lhr,LHR,DUB,dub,,,3.5,3,1,,1
ryanair,2015-07-21,"london, stansted|rzeszow, jasionka","london, stansted",STN,RZE,"rzeszow, jasionka",,,4,2,4,1,4
ryanair,2015-07-20,bsl|stn,bsl,BSL,STN,stn,,,1,3,3,,1
s7-siberia-airlines,2015-06-14,moscow|yerevan,moscow,SVO,EVN,yerevan,,,4.5,2,4,,5
ryanair,2015-07-17,billund|venice,billund,BLL,VCE,venice,,,1,4,1,,5
ryanair,2015-07-15,edinburgh|gasglow,edinburgh,EDI,GLA,gasglow,,,4,4,3,,5
ryanair,2015-07-14,manchester|bologna italy,manchester,MAN,FCO,bologna italy,,,3.5,2,4,,5
ryanair,2015-07-14,warszawa|tenerife,warszawa,WAW,TFS,tenerife,,,3,3,3,,2
ryanair,2015-07-14,trieste|valencia,trieste,TRS,VLC,valencia,,,0.5,1,1,,1
ryanair,2015-07-14,rome|edinburgh,rome,FCO,EDI,edinburgh,,,5,5,5,,5
ryanair,2015-07-13,hhn|stn,hhn,HHN,STN,stn,,,4.5,3,3,,5
ryanair,2015-07-13,stansted|malaga,stansted,STN,AGP,malaga,,,1.5,1,2,,2
ryanair,2015-07-11,prague|london,prague,PRG,LHR,london,,,3.5,3,3,,5
ryanair,2015-07-11,pisa|frankfurt hahn,pisa,PSA,FRA,frankfurt hahn,,,2,3,2,,3
ryanair,2015-07-10,glasgow|dublin,glasgow,GLA,DUB,dublin,,,0.5,1,1,,1
ryanair,2015-07-10,london|dublin,london,LHR,DUB,dublin,,,5,5,5,,5
ryanair,2015-07-06,london|lourdes,london,LHR,LDE,lourdes,,,0.5,3,3,1,1
ryanair,2015-07-06,brussels|dublin,brussels,BRU,DUB,dublin,,,0.5,1,1,,1
ryanair,2015-07-04,east midlands|ibiza,east midlands,MAF,IBZ,ibiza,,,0.5,1,1,,1
ryanair,2015-07-04,stansted|cmn,stansted,STN,CMN,cmn,,,0.5,2,2,,1
ryanair,2015-07-03,bristol|malta,bristol,BRS,MLA,malta,,,1,3,2,,2
ryanair,2015-07-03,london gatwick|cork,london gatwick,LGW,ORK,cork,,,5,3,4,,5
ryanair,2015-06-29,santiago|madrid,santiago,SCL,MAD,madrid,,,0.5,1,1,,1
ryanair,2015-06-29,liverpool|dublin,liverpool,LPL,DUB,dublin,,,4.5,4,5,,5
ryanair,2015-06-29,leeds bradford|tenerife,leeds bradford,LBA,TFS,tenerife,,,2,1,3,,3
ryanair,2015-06-28,gla|bre,gla,GLA,BRE,bre,,,2.5,1,2,,3
ryanair,2015-06-28,bre|dub,bre,BRE,DUB,dub,,,1,2,1,,2
ryanair,2015-06-28,bre|edi,bre,BRE,EDI,edi,,,5,5,5,,5
ryanair,2015-06-27,london stansted|jerez,london stansted,LHR,XRY,jerez,,,5,5,5,,5
ryanair,2015-06-18,ath|crl,ath,ATH,CRL,crl,,,5,5,5,,5
ryanair,2015-06-14,agp|bru,agp,AGP,BRU,bru,,,1,2,3,,5
ryanair,2015-06-13,bergamo|east midlands,bergamo,BGY,MAF,east midlands,,,2.5,3,4,1,4
ryanair,2015-06-13,glasgow|bydgoszcz,glasgow,GLA,BZG,bydgoszcz,,,5,2,5,,3
ryanair,2015-06-13,warsaw modlin|london stansted,warsaw modlin,WAW,STN,london stansted,,,1,2,1,,3
ryanair,2015-06-13,stn-dub-stn,stn-dub-stn,STN,DUB,,,,0.5,3,2,,1
ryanair,2015-06-13,stn-dub-stn,stn-dub-stn,DUB,STN,,,,0.5,3,2,,1
ryanair,2015-06-13,stn-chp-stn,stn-chp-stn,STN,CHP,,,,1,3,1,1,2
ryanair,2015-06-13,stn-chp-stn,stn-chp-stn,CHP,STN,,,,1,3,1,1,2
ryanair,2015-06-11,stansted|bucharest,stansted,STN,OTP,bucharest,,,2,3,3,,3
safi-airways,2015-07-06,afghanistan|dubai,afghanistan,INI,DXB,dubai,,,3,3,4,,3
santa-barbara,2015-07-03,miami|caracas,miami,MIA,CCS,caracas,,,4,4,5,,5
sas-scandinavian-airlines,2015-07-31,copenhagen|newark,copenhagen,CPH,EWR,newark,,,0.5,1,2,,1
sas-scandinavian-airlines,2015-07-26,gothenburg|nice,gothenburg,GOT,NCE,nice,,,1.5,2,3,2,3
sas-scandinavian-airlines,2015-07-23,rome|new york,rome,FCO,JFK,new york,,,4.5,5,5,5,4
sas-scandinavian-airlines,2015-07-23,new york|copenhagen,new york,JFK,CPH,copenhagen,,,2,3,2,,2
sas-scandinavian-airlines,2015-07-20,muc|cph,muc,MUC,CPH,cph,,,1.5,3,2,5,2
